assetId,route,pageId,slot,family,status,publicUseAllowed,note
NSA-a0d6d228-417651,/document-processing-automation-implementation-checklist-people-process-technology-and-controls,INS-0023,hero-media,neural-netwokrs,production-candidate,True,
NSA-c204f1a6-1626721,/10-document-processing-automation-mistakes-that-increase-cost-risk-and-rework,INS-0024,hero-media,neural-netwokrs,production-candidate,True,
NSA-93bbeefa-850558,/how-to-measure-the-roi-of-document-processing-automation,INS-0025,hero-media,neural-netwokrs,production-candidate,True,
NSA-74c6568e-1399474,/document-processing-automation-in-house-team-vs-managed-service,INS-0026,hero-media,neural-netwokrs,production-candidate,True,
NSA-966d52e4-3332745,/document-processing-automation-roadmap-from-assessment-to-continuous-improvement,INS-0027,hero-media,neural-netwokrs,production-candidate,True,
NSA-e657cb51-998501,/document-processing-automation-use-cases-for-retail-services-and-software-businesses,INS-0028,hero-media,neural-netwokrs,production-candidate,True,
NSA-7abafd73-2347012,/where-ai-and-automation-fit-into-document-processing-automation,INS-0029,hero-media,neural-netwokrs,production-candidate,True,
NSA-ab0498bb-1790262,/when-should-a-business-invest-in-document-processing-automation,INS-0030,hero-media,neural-netwokrs,production-candidate,True,
NSA-3584f636-1547176,/customer-service-automation-a-practical-guide-for-operations-leaders,INS-0031,hero-media,neural-netwokrs,production-candidate,True,
NSA-b017b05e-661099,/how-to-implement-customer-service-automation-without-disrupting-operations,INS-0032,hero-media,neural-netwokrs,production-candidate,True,
NSA-567435ca-1193111,/customer-service-automation-implementation-checklist-people-process-technology-and-controls,INS-0033,hero-media,neural-netwokrs,production-candidate,True,
NSA-382f9d33-25807,/10-customer-service-automation-mistakes-that-increase-cost-risk-and-rework,INS-0034,hero-media,neural-netwokrs,production-candidate,True,
NSA-f2c29a66-679151,/how-to-measure-the-roi-of-customer-service-automation,INS-0035,hero-media,neural-netwokrs,production-candidate,True,
NSA-1e13aa83-606673,/customer-service-automation-in-house-team-vs-managed-service,INS-0036,hero-media,neural-netwokrs,production-candidate,True,
NSA-ffcf9088-747370,/customer-service-automation-roadmap-from-assessment-to-continuous-improvement,INS-0037,hero-media,neural-netwokrs,production-candidate,True,
NSA-8c6b64f6-30441,/customer-service-automation-use-cases-for-retail-services-and-software-businesses,INS-0038,hero-media,neural-netwokrs,production-candidate,True,
NSA-137f4bd2-9868,/where-ai-and-automation-fit-into-customer-service-automation,INS-0039,hero-media,neural-netwokrs,production-candidate,True,
NSA-8f6a1b4c-24290,/when-should-a-business-invest-in-customer-service-automation,INS-0040,hero-media,neural-netwokrs,production-candidate,True,
NSA-d0420d90-13140,/sales-automation-a-practical-guide-for-operations-leaders,INS-0041,hero-media,neural-netwokrs,production-candidate,True,
NSA-753ceb3f-19481,/how-to-implement-sales-automation-without-disrupting-operations,INS-0042,hero-media,neural-netwokrs,production-candidate,True,
NSA-21ffdedf-112939,/sales-automation-implementation-checklist-people-process-technology-and-controls,INS-0043,hero-media,neural-netwokrs,production-candidate,True,
NSA-60a3604a-8040,/10-sales-automation-mistakes-that-increase-cost-risk-and-rework,INS-0044,hero-media,neural-netwokrs,production-candidate,True,
NSA-978f76dd-40762,/how-to-measure-the-roi-of-sales-automation,INS-0045,hero-media,neural-netwokrs,production-candidate,True,
NSA-e0709e76-726616,/sales-automation-in-house-team-vs-managed-service,INS-0046,hero-media,neural-netwokrs,production-candidate,True,
NSA-fdce78a8-411453,/sales-automation-roadmap-from-assessment-to-continuous-improvement,INS-0047,hero-media,neural-netwokrs,production-candidate,True,
NSA-91ad740d-566532,/sales-automation-use-cases-for-retail-services-and-software-businesses,INS-0048,hero-media,neural-netwokrs,production-candidate,True,
NSA-fbac8109-252151,/where-ai-and-automation-fit-into-sales-automation,INS-0049,hero-media,neural-netwokrs,production-candidate,True,
NSA-6b24b4f8-113653,/when-should-a-business-invest-in-sales-automation,INS-0050,hero-media,neural-netwokrs,production-candidate,True,
NSA-d7828cde-115551,/finance-automation-a-practical-guide-for-operations-leaders,INS-0051,hero-media,neural-netwokrs,production-candidate,True,
NSA-befd5764-118615,/how-to-implement-finance-automation-without-disrupting-operations,INS-0052,hero-media,neural-netwokrs,production-candidate,True,
NSA-26c44150-37596,/finance-automation-implementation-checklist-people-process-technology-and-controls,INS-0053,hero-media,neural-netwokrs,production-candidate,True,
NSA-93b852ff-578130,/10-finance-automation-mistakes-that-increase-cost-risk-and-rework,INS-0054,hero-media,neural-netwokrs,production-candidate,True,
NSA-3028bcd2-43999,/how-to-measure-the-roi-of-finance-automation,INS-0055,hero-media,neural-netwokrs,production-candidate,True,
NSA-60181cea-170482,/finance-automation-in-house-team-vs-managed-service,INS-0056,hero-media,neural-netwokrs,production-candidate,True,
NSA-2bdc14df-251808,/finance-automation-roadmap-from-assessment-to-continuous-improvement,INS-0057,hero-media,neural-netwokrs,production-candidate,True,
NSA-ddcc7372-181976,/finance-automation-use-cases-for-retail-services-and-software-businesses,INS-0058,hero-media,neural-netwokrs,production-candidate,True,
NSA-04dc3064-123627,/where-ai-and-automation-fit-into-finance-automation,INS-0059,hero-media,neural-netwokrs,production-candidate,True,
NSA-818f6da8-753345,/when-should-a-business-invest-in-finance-automation,INS-0060,hero-media,neural-netwokrs,production-candidate,True,
NSA-8f8bfb2b-840038,/inventory-automation-a-practical-guide-for-operations-leaders,INS-0061,hero-media,neural-netwokrs,production-candidate,True,
NSA-71bd726d-1890992,/how-to-implement-inventory-automation-without-disrupting-operations,INS-0062,hero-media,neural-netwokrs,production-candidate,True,
NSA-1eaae174-1081646,/inventory-automation-implementation-checklist-people-process-technology-and-controls,INS-0063,hero-media,neural-netwokrs,production-candidate,True,
NSA-d03414e6-1059345,/10-inventory-automation-mistakes-that-increase-cost-risk-and-rework,INS-0064,hero-media,neural-netwokrs,production-candidate,True,
NSA-89605d90-287,/about,COR-002,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-4c843c03-394,/about/leadership,COR-003,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-bba900ad-321,/about/team,COR-004,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-8968c8ea-548,/services,SRV-000,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-3ce8bf08-4651,/services/ai-automation,SRV-001,client-logo-placeholder,nexsas-1-to-37,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-74f2f83f-4651,/services/ai-automation/ai-workflow-automation,SRV-001-1,client-logo-placeholder,nexsas-1-to-37,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-e70b66a4-4269,/services/ai-automation/business-process-automation,SRV-001-2,client-logo-placeholder,nexsas-1-to-37,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-2b72a3e1-4269,/services/ai-automation/document-processing-automation,SRV-001-3,client-logo-placeholder,nexsas-1-to-37,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-234833cb-6246,/services/custom-software-development,SRV-002,client-logo-placeholder,nexsas-1-to-37,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-fdcce00b-6246,/services/custom-software-development/custom-software-development,SRV-002-1,client-logo-placeholder,nexsas-1-to-37,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-393553b1-3892,/services/custom-software-development/custom-software-cost,SRV-002-2,client-logo-placeholder,nexsas-1-to-37,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-4e84d288-3892,/services/custom-software-development/software-requirements,SRV-002-3,client-logo-placeholder,nexsas-1-to-37,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-378fdb28-3772,/services/digital-product-design,SRV-003,client-logo-placeholder,nexsas-1-to-37,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-2c920e84-3772,/services/digital-product-design/product-discovery,SRV-003-1,client-logo-placeholder,nexsas-1-to-37,replace-before-launch,False,Must be replaced with verified real evidence before launch.
NSA-21702ff1-1144,/services/digital-product-design/ux-research,SRV-003-2,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-ae0f94d9-602,/services/digital-product-design/digital-product-strategy,SRV-003-3,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-b9b3ff74-657,/services/web-digital-experiences,SRV-004,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-816dc708-407,/services/web-digital-experiences/b2b-web-design,SRV-004-1,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-668185b0-462,/services/web-digital-experiences/corporate-website-redesign,SRV-004-2,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-70e1854b-1310,/services/web-digital-experiences/headless-cms-development,SRV-004-3,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-b0bf9df1-1350,/services/ecommerce-unified-commerce,SRV-005,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-1832b89b-1447,/services/ecommerce-unified-commerce/ecommerce-development,SRV-005-1,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-4ac99fd0-2002,/services/ecommerce-unified-commerce/ecommerce-platform-selection,SRV-005-2,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-bf93ec40-4229,/services/ecommerce-unified-commerce/headless-commerce,SRV-005-3,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-16c4b1c6-1106,/services/pos-retail-inventory,SRV-006,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-4f9eb939-2499,/services/pos-retail-inventory/pos-system,SRV-006-1,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-2fd31d80-1378,/services/pos-retail-inventory/offline-pos-system,SRV-006-2,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-f06fef9e-1376,/services/pos-retail-inventory/inventory-accuracy,SRV-006-3,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-95f58854-633,/services/managed-business-operations,SRV-007,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-2e6d7003-625,/services/managed-business-operations/business-process-outsourcing,SRV-007-1,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-73cc3887-989,/services/managed-business-operations/managed-business-operations,SRV-007-2,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-9a800f87-495,/services/managed-business-operations/build-operate-transfer,SRV-007-3,component-icon,nexsas-1-to-37,production-candidate,True,
NSA-9d0956f1-29505,/services/finance-operations,SRV-008,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-d20a74f9-19502,/services/finance-operations/accounts-payable-outsourcing,SRV-008-1,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-9f181263-33190,/services/finance-operations/accounts-receivable-outsourcing,SRV-008-2,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-bac81647-16935,/services/finance-operations/bank-reconciliation-services,SRV-008-3,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-dfba8da9-211846,/services/customer-experience-operations,SRV-009,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-225b6b55-1298742,/services/customer-experience-operations/customer-support-outsourcing,SRV-009-1,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-81e99be7-714323,/services/customer-experience-operations/omnichannel-customer-service,SRV-009-2,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-dbc3335d-34610,/services/customer-experience-operations/customer-service-ticketing,SRV-009-3,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-6bfe3037-22019,/services/product-operations,SRV-010,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-80b587c4-29229,/services/product-operations/product-operations,SRV-010-1,hero-media,nexsas-1-to-37,production-candidate,True,
